id_electoral,ano,tipo_eleccion,fecha_eleccion,coddpto,departamento,codmpio,municipio,circunscripcion,codigo_partido,codigo_lista,primer_apellido,segundo_apellido,nombres,votos,curules
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5045,APARTADO,Nacional,,999,VOTOS EN BLANCO,,,1929,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5051,ARBOLETES,Nacional,20180003,1,PETRO,URREGO,GUSTAVO FRANCISCO,4117,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5051,ARBOLETES,Nacional,20130001,2,DUQUE,MARQUEZ,IVAN,6755,1
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5051,ARBOLETES,Nacional,,997,TARJETAS NO MARCADAS,,,32,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5051,ARBOLETES,Nacional,,998,VOTOS NULOS,,,101,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5051,ARBOLETES,Nacional,,999,VOTOS EN BLANCO,,,167,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5055,ARGELIA,Nacional,20180003,1,PETRO,URREGO,GUSTAVO FRANCISCO,134,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5055,ARGELIA,Nacional,20130001,2,DUQUE,MARQUEZ,IVAN,3124,1
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5055,ARGELIA,Nacional,,997,TARJETAS NO MARCADAS,,,7,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5055,ARGELIA,Nacional,,998,VOTOS NULOS,,,15,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5055,ARGELIA,Nacional,,999,VOTOS EN BLANCO,,,54,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5059,ARMENIA,Nacional,20180003,1,PETRO,URREGO,GUSTAVO FRANCISCO,215,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5059,ARMENIA,Nacional,20130001,2,DUQUE,MARQUEZ,IVAN,1739,1
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5059,ARMENIA,Nacional,,997,TARJETAS NO MARCADAS,,,9,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5059,ARMENIA,Nacional,,998,VOTOS NULOS,,,37,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5059,ARMENIA,Nacional,,999,VOTOS EN BLANCO,,,68,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5079,BARBOSA,Nacional,20180003,1,PETRO,URREGO,GUSTAVO FRANCISCO,4371,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5079,BARBOSA,Nacional,20130001,2,DUQUE,MARQUEZ,IVAN,14540,1
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5079,BARBOSA,Nacional,,997,TARJETAS NO MARCADAS,,,67,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5079,BARBOSA,Nacional,,998,VOTOS NULOS,,,524,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5079,BARBOSA,Nacional,,999,VOTOS EN BLANCO,,,1219,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5086,BELMIRA,Nacional,20180003,1,PETRO,URREGO,GUSTAVO FRANCISCO,222,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5086,BELMIRA,Nacional,20130001,2,DUQUE,MARQUEZ,IVAN,1904,1
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5086,BELMIRA,Nacional,,997,TARJETAS NO MARCADAS,,,11,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5086,BELMIRA,Nacional,,998,VOTOS NULOS,,,32,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5086,BELMIRA,Nacional,,999,VOTOS EN BLANCO,,,100,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5088,BELLO,Nacional,20180003,1,PETRO,URREGO,GUSTAVO FRANCISCO,41733,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5088,BELLO,Nacional,20130001,2,DUQUE,MARQUEZ,IVAN,123720,1
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5088,BELLO,Nacional,,997,TARJETAS NO MARCADAS,,,216,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5088,BELLO,Nacional,,998,VOTOS NULOS,,,3143,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5088,BELLO,Nacional,,999,VOTOS EN BLANCO,,,11100,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5091,BETANIA,Nacional,20180003,1,PETRO,URREGO,GUSTAVO FRANCISCO,287,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5091,BETANIA,Nacional,20130001,2,DUQUE,MARQUEZ,IVAN,3161,1
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5091,BETANIA,Nacional,,997,TARJETAS NO MARCADAS,,,12,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5091,BETANIA,Nacional,,998,VOTOS NULOS,,,22,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5091,BETANIA,Nacional,,999,VOTOS EN BLANCO,,,68,0
