id_electoral,ano,tipo_eleccion,fecha_eleccion,coddpto,departamento,codmpio,municipio,circunscripcion,codigo_partido,codigo_lista,primer_apellido,segundo_apellido,nombres,votos,curules
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5045,APARTADO,Nacional,20050002,1,SANTOS,CALDERON,JUAN MANUEL,22550,1
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5045,APARTADO,Nacional,20130001,2,ZULUAGA,ESCOBAR,OSCAR IVAN,13231,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5045,APARTADO,Nacional,,997,TARJETAS NO MARCADAS,,,123,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5045,APARTADO,Nacional,,998,VOTOS NULOS,,,521,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5045,APARTADO,Nacional,,999,VOTOS EN BLANCO,,,1661,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5051,ARBOLETES,Nacional,20050002,1,SANTOS,CALDERON,JUAN MANUEL,6917,1
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5051,ARBOLETES,Nacional,20130001,2,ZULUAGA,ESCOBAR,OSCAR IVAN,3199,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5051,ARBOLETES,Nacional,,997,TARJETAS NO MARCADAS,,,66,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5051,ARBOLETES,Nacional,,998,VOTOS NULOS,,,94,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5051,ARBOLETES,Nacional,,999,VOTOS EN BLANCO,,,118,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5055,ARGELIA,Nacional,20050002,1,SANTOS,CALDERON,JUAN MANUEL,353,1
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5055,ARGELIA,Nacional,20130001,2,ZULUAGA,ESCOBAR,OSCAR IVAN,2522,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5055,ARGELIA,Nacional,,997,TARJETAS NO MARCADAS,,,12,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5055,ARGELIA,Nacional,,998,VOTOS NULOS,,,36,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5055,ARGELIA,Nacional,,999,VOTOS EN BLANCO,,,45,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5059,ARMENIA,Nacional,20050002,1,SANTOS,CALDERON,JUAN MANUEL,692,1
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5059,ARMENIA,Nacional,20130001,2,ZULUAGA,ESCOBAR,OSCAR IVAN,1117,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5059,ARMENIA,Nacional,,997,TARJETAS NO MARCADAS,,,29,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5059,ARMENIA,Nacional,,998,VOTOS NULOS,,,50,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5059,ARMENIA,Nacional,,999,VOTOS EN BLANCO,,,81,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5079,BARBOSA,Nacional,20050002,1,SANTOS,CALDERON,JUAN MANUEL,6173,1
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5079,BARBOSA,Nacional,20130001,2,ZULUAGA,ESCOBAR,OSCAR IVAN,8472,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5079,BARBOSA,Nacional,,997,TARJETAS NO MARCADAS,,,84,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5079,BARBOSA,Nacional,,998,VOTOS NULOS,,,692,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5079,BARBOSA,Nacional,,999,VOTOS EN BLANCO,,,919,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5086,BELMIRA,Nacional,20050002,1,SANTOS,CALDERON,JUAN MANUEL,818,1
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5086,BELMIRA,Nacional,20130001,2,ZULUAGA,ESCOBAR,OSCAR IVAN,1045,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5086,BELMIRA,Nacional,,997,TARJETAS NO MARCADAS,,,12,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5086,BELMIRA,Nacional,,998,VOTOS NULOS,,,82,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5086,BELMIRA,Nacional,,999,VOTOS EN BLANCO,,,104,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5088,BELLO,Nacional,20050002,1,SANTOS,CALDERON,JUAN MANUEL,48844,1
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5088,BELLO,Nacional,20130001,2,ZULUAGA,ESCOBAR,OSCAR IVAN,65336,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5088,BELLO,Nacional,,997,TARJETAS NO MARCADAS,,,319,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5088,BELLO,Nacional,,998,VOTOS NULOS,,,6196,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5088,BELLO,Nacional,,999,VOTOS EN BLANCO,,,10039,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5091,BETANIA,Nacional,20050002,1,SANTOS,CALDERON,JUAN MANUEL,477,1
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5091,BETANIA,Nacional,20130001,2,ZULUAGA,ESCOBAR,OSCAR IVAN,2715,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5091,BETANIA,Nacional,,997,TARJETAS NO MARCADAS,,,34,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5091,BETANIA,Nacional,,998,VOTOS NULOS,,,58,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5091,BETANIA,Nacional,,999,VOTOS EN BLANCO,,,102,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5093,BETULIA,Nacional,20050002,1,SANTOS,CALDERON,JUAN MANUEL,937,1
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5093,BETULIA,Nacional,20130001,2,ZULUAGA,ESCOBAR,OSCAR IVAN,4628,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5093,BETULIA,Nacional,,997,TARJETAS NO MARCADAS,,,57,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5093,BETULIA,Nacional,,998,VOTOS NULOS,,,80,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5093,BETULIA,Nacional,,999,VOTOS EN BLANCO,,,145,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5101,CIUDAD BOLIVAR,Nacional,20050002,1,SANTOS,CALDERON,JUAN MANUEL,1907,1
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5101,CIUDAD BOLIVAR,Nacional,20130001,2,ZULUAGA,ESCOBAR,OSCAR IVAN,7125,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5101,CIUDAD BOLIVAR,Nacional,,997,TARJETAS NO MARCADAS,,,54,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5101,CIUDAD BOLIVAR,Nacional,,998,VOTOS NULOS,,,217,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5101,CIUDAD BOLIVAR,Nacional,,999,VOTOS EN BLANCO,,,398,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5107,BRICENO,Nacional,20050002,1,SANTOS,CALDERON,JUAN MANUEL,365,1
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5107,BRICENO,Nacional,20130001,2,ZULUAGA,ESCOBAR,OSCAR IVAN,794,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5107,BRICENO,Nacional,,997,TARJETAS NO MARCADAS,,,15,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5107,BRICENO,Nacional,,998,VOTOS NULOS,,,48,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5107,BRICENO,Nacional,,999,VOTOS EN BLANCO,,,67,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5113,BURITICA,Nacional,20050002,1,SANTOS,CALDERON,JUAN MANUEL,752,1
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5113,BURITICA,Nacional,20130001,2,ZULUAGA,ESCOBAR,OSCAR IVAN,1273,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5113,BURITICA,Nacional,,997,TARJETAS NO MARCADAS,,,24,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5113,BURITICA,Nacional,,998,VOTOS NULOS,,,57,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5113,BURITICA,Nacional,,999,VOTOS EN BLANCO,,,89,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5120,CACERES,Nacional,20050002,1,SANTOS,CALDERON,JUAN MANUEL,4985,1
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5120,CACERES,Nacional,20130001,2,ZULUAGA,ESCOBAR,OSCAR IVAN,2468,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5120,CACERES,Nacional,,997,TARJETAS NO MARCADAS,,,46,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5120,CACERES,Nacional,,998,VOTOS NULOS,,,128,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5120,CACERES,Nacional,,999,VOTOS EN BLANCO,,,191,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5125,CAICEDO,Nacional,20050002,1,SANTOS,CALDERON,JUAN MANUEL,409,1
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5125,CAICEDO,Nacional,20130001,2,ZULUAGA,ESCOBAR,OSCAR IVAN,2295,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5125,CAICEDO,Nacional,,997,TARJETAS NO MARCADAS,,,29,0
